SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,lat,lon
1226379,1226379,4,h:190625,33.414768,-111.9093095
1253876,1253876,4,h:318782,33.4941704,-111.9260519
1273725,1273725,4,h:285671,33.4255104,-111.9400054
1090989,1090989,4,h:610740,33.4483771,-112.0740373
1028341,1028341,4,h:1028210,33.4483771,-112.0740373
1298581,1298581,4,h:4432,28.5383355,-81.3792365
1167398,1167398,4,h:151138,33.4483771,-112.0740373
1267118,1267118,4,h:15889,34.1083449,-117.2897652
1660045,1660045,4,h:32679,26.1223084,-80.1433786
1300000,1300000,4,h:7284,40.4862157,-74.4518188
2047020,2047020,4,h:394002,33.4483771,-112.0740373
1009279,1009279,4,h:9822,40.65,-73.95
1060808,1060808,4,h:11195,36.8588376,-120.4560072
1312599,1312599,4,h:9822,40.8501002,-73.8662464
1123197,1123197,4,h:29488,28.5383355,-81.3792365
1002229,1002229,4,h:29488,28.5383355,-81.3792365
1083660,1083660,4,h:19766,38.7627893,-93.7360498
1106947,1106947,4,h:127030,40.740389,-73.983385
1059662,1059662,4,h:212815,33.4222685,-111.8226402
1124616,1124616,4,h:11138,33.3061605,-111.8412502
1147603,1147603,4,h:142566,37.4852152,-122.2363548
1270492,1270492,4,h:4700,40.7143528,-74.0059731
1018335,1018335,4,h:7491,34.1722281,-118.3789684
1320187,1320187,4,h:7491,36.114646,-115.172816
1324244,1324244,4,h:41666,33.639099,-112.3957576
1017976,1017976,4,h:60,46.247847,-63.12021
1273831,1273831,4,h:93844,33.4941704,-111.9260519
1306422,1306422,4,h:11195,41.8781136,-87.6297982
1085498,1085498,4,h:562,47.610377,-122.2006786
1007379,1007379,4,h:816316,33.8041667,-118.1580556
1106159,1106159,4,h:184263,33.5386523,-112.1859866
1294897,1294897,4,h:173174,33.4255104,-111.9400054
1081196,1081196,4,h:23558,39.952335,-75.163789
1350902,1350902,4,h:562,29.4241219,-98.4936282
1700275,1700275,4,h:7620,32.9545687,-97.0150078
1192065,1192065,4,h:190625,33.4483771,-112.0740373
1300082,1300082,4,h:22985,39.0997265,-94.5785667
1113493,1113493,4,h:5222,35.3085842,138.9345062
1064267,1064267,4,h:427145,33.5386523,-112.1859866
1245483,1245483,4,h:16436,40.715972,-74.001437
1014129,1014129,4,h:54270,33.4941704,-111.9260519
1057266,1057266,4,h:7620,37.7749295,-122.4194155
1701161,1701161,4,h:8449,45.5234515,-122.6762071
1123521,1123521,4,h:9822,40.372607,-74.5101536
1040824,1040824,4,h:5222,37.7749295,-122.4194155
2144630,2144630,4,h:4432,19.5581616,-99.2326977
1290813,1290813,4,h:280373,38.9695545,-77.3860976
1658102,1658102,4,h:241636,33.4941704,-111.9260519
1700335,1700335,4,h:239230,33.4941704,-111.9260519
1253646,1253646,4,h:151139,33.4941704,-111.9260519
2144630,2144630,4,h:4432,19.5581616,-99.2326977
1246817,1246817,4,h:28304,28.6419419,-81.123396
1189306,1189306,4,h:169601,33.414768,-111.9093095
1201753,1201753,4,h:62124,33.4483771,-112.0740373
2144833,2144833,4,h:20073,29.7628844,-95.3830615
1196090,1196090,4,h:119458,33.800745,-84.41052
1244708,1244708,4,h:119458,33.4941704,-111.9260519
1867932,1867932,4,h:691962,33.3528264,-111.789027
1096906,1096906,4,h:190625,33.414768,-111.9093095
1667020,1667020,4,h:7491,47.6814875,-122.2087353
1425226,1425226,4,h:492522,33.414768,-111.9093095
1312248,1312248,4,h:871720,33.4255104,-111.9400054
1048288,1048288,4,h:54377,33.449806,-112.3582136
1070354,1070354,4,h:410624,33.4483771,-112.0740373
1217278,1217278,12,h:29488,27.6648274,-81.5157535
1091924,1091924,4,h:5222,37.7057657,-122.4619166
1023486,1023486,4,h:109341,43.0717552,-70.7625532
1023486,1023486,4,h:109341,43.0717552,-70.7625532
1025816,1025816,4,h:17620,33.4483771,-112.0740373
1283686,1283686,4,h:190625,33.4255104,-111.9400054
1295453,1295453,4,h:830042,33.4151843,-111.8314724
1006040,1006040,4,h:54707,33.414768,-111.9093095
1187317,1187317,12,h:107502,23.4238221,85.4395723
1186133,1186133,4,h:62124,33.4483771,-112.0740373
1327523,1327523,4,h:412714,33.4151843,-111.8314724
1081196,1081196,4,h:4084,39.952335,-75.163789
1057266,1057266,4,h:5222,37.7749295,-122.4194155
1110836,1110836,4,h:569638,33.4483771,-112.0740373
1014129,1014129,4,h:204485,33.4941704,-111.9260519
1208936,1208936,4,h:1046673,33.9412127,-84.2135309
1856929,1856929,4,h:54548,33.4483771,-112.0740373
1253635,1253635,4,h:181168,33.4483771,-112.0740373
1081952,1081952,4,h:11138,45.5234515,-122.6762071
1115040,1115040,4,h:849970,33.4483771,-112.0740373
1254289,1254289,4,h:5222,37.629349,-122.400087
1541149,1541149,4,h:207163,40.7143528,-74.0059731
1060808,1060808,4,h:25610,36.8588376,-120.4560072
1064981,1064981,4,h:2297,29.7628844,-95.3830615
1186183,1186183,4,h:10935,33.6189101,-117.9289469
1124616,1124616,4,h:4432,33.3061605,-111.8412502
1129012,1129012,4,h:31710,26.7153424,-80.0533746
1251107,1251107,4,h:255201,33.3061605,-111.8412502
1001208,1001208,4,h:108937,41.6501114,-70.2411312
1324244,1324244,4,h:856621,33.639099,-112.3957576
1075536,1075536,4,h:573539,51.5001524,-0.1262362
1115622,1115622,4,h:108500,37.4538274,-122.1821871
1361167,1361167,4,h:47021,40.715972,-74.001437
2011711,2011711,4,h:72434,32.802955,-96.769923
1111495,1111495,4,h:555648,33.3061605,-111.8412502
1013310,1013310,4,h:280373,38.8942786,-77.4310992
1623654,1623654,4,h:242037,44.322418,-93.975304
1691709,1691709,4,h:243119,33.414768,-111.9093095
1346135,1346135,4,h:60,33.4483771,-112.0740373
1320187,1320187,4,h:60,36.114646,-115.172816
2144630,2144630,4,h:932767,19.5581616,-99.2326977
1243334,1243334,4,h:426478,34.483901,-114.3224548
1326476,1326476,4,h:1031600,33.0581063,-112.0476423
1623043,1623043,4,h:103165,33.414768,-111.9093095
1541149,1541149,4,h:207168,40.7143528,-74.0059731
1187317,1187317,12,h:60,23.4238221,85.4395723
1129151,1129151,4,h:207165,33.414768,-111.9093095
2143508,2143508,4,h:250793,32.7153292,-117.1572551
1223353,1223353,4,h:2031,29.7628844,-95.3830615
1365037,1365037,4,h:54377,34.0522342,-118.2436849
1267118,1267118,4,h:7620,34.1083449,-117.2897652
1095174,1095174,12,h:11492,40.4992714,-74.3990392
2018415,2018415,4,h:244579,33.4483771,-112.0740373
1307252,1307252,4,h:72361,33.4151843,-111.8314724
1196090,1196090,4,h:42310,33.800745,-84.41052
1256876,1256876,4,h:198973,33.4500425,-112.259321
1190824,1190824,4,h:198973,33.1626193,-96.9375051
1856848,1856848,4,h:4432,33.449806,-112.3582136
1918900,1918900,4,h:215849,32.7153292,-117.1572551
1197182,1197182,4,h:548859,33.4941704,-111.9260519
1096924,1096924,4,h:54765,33.4941704,-111.9260519
2045494,2045494,4,h:54765,38.5950532,-90.5462339
1096906,1096906,4,h:103165,33.414768,-111.9093095
1625458,1625458,4,h:103165,33.4941704,-111.9260519
1069916,1069916,12,h:23558,42.9011708,-78.3886312
1352367,1352367,4,h:449705,32.7153292,-117.1572551
1644301,1644301,4,h:43952,33.4941704,-111.9260519
2143451,2143451,4,h:72361,33.7877944,-117.8531119
1281401,1281401,4,h:103165,33.4483771,-112.0740373
1923652,1923652,4,h:54594,44.9799654,-93.2638361
1051536,1051536,4,h:146036,44.9799654,-93.2638361
1802887,1802887,4,h:60,41.7658818,-83.6279921
1314208,1314208,4,h:5222,39.9611755,-82.9987942
1051321,1051321,4,h:60,35.4087517,-80.579511
1256876,1256876,4,h:54360,33.4500425,-112.259321
1665532,1665532,4,h:60,32.6086111,-83.6380556
1049252,1049252,4,h:720673,37.6818745,-121.7680088
1028834,1028834,4,h:72361,33.4483771,-112.0740373
1707922,1707922,4,h:60,39.1361111,-84.5030556
2046426,2046426,4,h:60,39.1361111,-84.5030556
1025760,1025760,4,h:932,36.114646,-115.172816
1802887,1802887,4,h:60,41.7658818,-83.6279921
1246333,1246333,4,h:11138,40.0149856,-105.2705456
1329171,1329171,4,h:4432,29.7601927,-95.3693896
1246333,1246333,4,h:11138,40.0149856,-105.2705456
1541149,1541149,4,h:169601,40.7143528,-74.0059731
1300000,1300000,4,h:162356,40.4862157,-74.4518188
2143444,2143444,4,h:54431,33.7877944,-117.8531119
2143451,2143451,4,h:54431,33.7877944,-117.8531119
1090989,1090989,4,h:54377,33.4483771,-112.0740373
1283686,1283686,4,h:146036,33.4255104,-111.9400054
1266756,1266756,4,h:228595,33.4255104,-111.9400054
1352367,1352367,4,h:54369,32.7153292,-117.1572551
1872999,1872999,4,h:173178,33.4483771,-112.0740373
1871906,1871906,4,h:4432,42.3726399,-71.1096528
1297037,1297037,4,h:54291,33.4483771,-112.0740373
1414638,1414638,4,h:116542,31.7587198,-106.4869314
1667020,1667020,4,h:60,47.6814875,-122.2087353
1667020,1667020,4,h:107670,47.6814875,-122.2087353
1192535,1192535,4,h:119441,33.60535,-111.741113
1623043,1623043,4,h:775910,33.414768,-111.9093095
1093377,1093377,4,h:54370,33.4483771,-112.0740373
1044457,1044457,4,h:773418,33.4483771,-112.0740373
1294897,1294897,4,h:146036,33.4255104,-111.9400054
1032092,1032092,4,h:775910,34.6100243,-112.315721
1231107,1231107,4,h:137400,33.449806,-112.3582136
1889732,1889732,4,h:146036,33.414768,-111.9093095
1833685,1833685,4,h:54522,37.542979,-77.469092
1352367,1352367,4,h:198973,32.7153292,-117.1572551
1665532,1665532,4,h:675,32.6086111,-83.6380556
1152965,1152965,4,h:85111,37.798577,-122.4246535
1096906,1096906,4,h:775910,33.414768,-111.9093095
2046426,2046426,4,h:154703,39.1361111,-84.5030556
1032799,1032799,4,h:104174,33.4483771,-112.0740373
1056499,1056499,4,h:80969,39.1066667,-94.6763889
1422675,1422675,4,h:107670,41.8781136,-87.6297982
1398630,1398630,4,h:54380,33.4483771,-112.0740373
1096906,1096906,4,h:54431,33.414768,-111.9093095
1425226,1425226,4,h:146036,33.414768,-111.9093095
2023878,2023878,4,h:42321,33.4483771,-112.0740373
1243125,1243125,4,h:633850,35.5280783,-108.7425843
1159880,1159880,4,h:29488,28.5494447,-81.7728543
1940964,1940964,4,h:306953,33.4222685,-111.8226402
1078138,1078138,4,h:44209,38.9342776,-77.1774801
1707922,1707922,4,h:44209,39.1361111,-84.5030556
1283686,1283686,4,h:775910,33.4255104,-111.9400054
2018415,2018415,4,h:119455,33.4483771,-112.0740373
1077559,1077559,4,h:228595,33.4222685,-111.8226402
1003659,1003659,4,h:467157,33.414768,-111.9093095
1000235,1000235,4,h:5446,33.4941704,-111.9260519
2047020,2047020,4,h:119444,33.4483771,-112.0740373
1526739,1526739,4,h:169601,33.4222685,-111.8226402
1462306,1462306,4,h:5222,43.0389025,-87.9064736
1194582,1194582,4,h:562,32.2217429,-110.926479
1923652,1923652,4,h:116542,44.9799654,-93.2638361
1690843,1690843,4,h:275494,33.4483771,-112.0740373
1683288,1683288,4,h:675,-22.9035393,-43.2095869
1623043,1623043,4,h:54431,33.414768,-111.9093095
1587539,1587539,4,h:119481,33.4941704,-111.9260519
1425226,1425226,4,h:775910,33.414768,-111.9093095
1064795,1064795,4,h:2964,37.798577,-122.4246535
1152336,1152336,4,h:2964,40.740389,-73.983385
2143527,2143527,4,h:38137,39.7683765,-86.1580423
1030422,1030422,4,h:104179,43.5867164,-116.1956556
1148194,1148194,4,h:958196,33.414768,-111.9093095
1162532,1162532,4,h:50809,33.4483771,-112.0740373
1215689,1215689,4,h:4429,33.3061605,-111.8412502
1030290,1030290,4,h:567391,32.2217429,-110.926479
1129151,1129151,4,h:207165,33.414768,-111.9093095
1312248,1312248,4,h:173139,33.4255104,-111.9400054
1267343,1267343,12,h:7489,38.6270025,-90.1994042
1051536,1051536,4,h:176508,44.9799654,-93.2638361
1623654,1623654,4,h:54824,44.322418,-93.975304
1329171,1329171,4,h:108937,29.7601927,-95.3693896
1701161,1701161,4,h:8449,45.5234515,-122.6762071
1608363,1608363,4,h:77014,40.7834345,-73.9662495
1146888,1146888,4,h:945764,33.414768,-111.9093095
1871906,1871906,4,h:516192,42.3726399,-71.1096528
2045494,2045494,4,h:207175,38.5950532,-90.5462339
1283686,1283686,4,h:54431,33.4255104,-111.9400054
2046426,2046426,4,h:28192,39.1361111,-84.5030556
1182376,1182376,4,h:25208,39.952335,-75.163789
1314208,1314208,4,h:11195,39.9611755,-82.9987942
2145459,2145459,4,h:3570,29.7628844,-95.3830615
1026364,1026364,4,h:3570,36.114646,-115.172816
1031512,1031512,4,h:11195,37.6940973,-122.0863522
2145529,2145529,4,h:601040,33.4941704,-111.9260519
2046426,2046426,4,h:675,39.1361111,-84.5030556
1283286,1283286,4,h:3104,34.8526176,-82.3940104
1164945,1164945,12,h:47014,41.8781136,-87.6297982
1271138,1271138,4,h:228595,33.6839473,-117.7946942
2010434,2010434,4,h:29488,37.5841026,-122.3660825
2144630,2144630,4,h:3104,19.5581616,-99.2326977
1110208,1110208,12,h:34740,34.0852868,-117.9608978
1103169,1103169,4,h:4084,39.9009472,-74.8234961
1667020,1667020,4,h:390,47.6814875,-122.2087353
1111495,1111495,4,h:28192,33.3061605,-111.8412502
1177860,1177860,4,h:9310,32.802955,-96.769923
2144630,2144630,4,h:70841,19.5581616,-99.2326977
1275854,1275854,4,h:66777,41.8780025,-93.097702
1049101,1049101,12,h:782,38.3365032,-75.0849058
1026364,1026364,4,h:60,36.114646,-115.172816
1373484,1373484,4,h:412128,33.414768,-111.9093095
1311050,1311050,4,h:561514,38.6270025,-90.1994042
1246470,1246470,4,h:9310,37.09024,-95.712891
1231961,1231961,4,h:9822,34.0522342,-118.2436849
1086136,1086136,4,h:5222,39.952335,-75.163789
1058327,1058327,12,h:38424,39.0997265,-94.5785667
1107750,1107750,4,h:7620,33.6000232,-117.6719953
1149648,1149648,4,h:7324,40.7143528,-74.0059731
1069916,1069916,12,h:46717,42.9011708,-78.3886312
1274312,1274312,4,h:268558,33.3061605,-111.8412502
1114935,1114935,4,h:47021,38.8951118,-77.0363658
1667020,1667020,4,h:107670,47.6814875,-122.2087353
1283589,1283589,4,h:112006,34.0522342,-118.2436849
1352367,1352367,4,h:207163,32.7153292,-117.1572551
1339981,1339981,4,h:207163,33.414768,-111.9093095
1218995,1218995,12,h:7962,25.7076017,-80.2933846
1670756,1670756,4,h:5222,41.615915,-88.204069
1670756,1670756,4,h:5222,41.615915,-88.204069
1284729,1284729,4,h:4202,29.7601927,-95.3693896
1298581,1298581,4,h:4432,28.5383355,-81.3792365
1365037,1365037,4,h:886038,34.0522342,-118.2436849
1298581,1298581,4,h:4432,28.5383355,-81.3792365
1350327,1350327,4,h:46717,39.0457549,-76.6412712
1284729,1284729,4,h:7620,29.7601927,-95.3693896
2010434,2010434,4,h:7620,37.5841026,-122.3660825
1328510,1328510,12,h:39694,29.7601927,-95.3693896
1256237,1256237,4,h:12004,32.7153292,-117.1572551
1853281,1853281,4,h:1104621,33.4483771,-112.0740373
1093377,1093377,4,h:54548,33.4483771,-112.0740373
1059662,1059662,4,h:77014,33.4222685,-111.8226402
1031611,1031611,4,h:3104,36.0726354,-79.7919754
1192065,1192065,4,h:190625,33.4483771,-112.0740373
2145529,2145529,4,h:42505,33.4941704,-111.9260519
1014955,1014955,4,h:154692,41.8781136,-87.6297982
1127067,1127067,4,h:4432,29.4241219,-98.4936282
1361670,1361670,4,h:103165,32.7153292,-117.1572551
1856929,1856929,4,h:54594,33.4483771,-112.0740373
1244708,1244708,4,h:380645,33.4941704,-111.9260519
1145695,1145695,12,h:23558,-0.3012262,36.5229641
1005284,1005284,4,h:387968,42.5256502,-71.0953314
1786026,1786026,4,h:9310,39.952335,-75.163789
1623654,1623654,4,h:54340,44.322418,-93.975304
1283589,1283589,4,h:4432,34.0522342,-118.2436849
1145705,1145705,4,h:3104,33.4483771,-112.0740373
2146453,2146453,4,h:2964,40.735657,-74.1723667
1105874,1105874,4,h:11138,43.0389025,-87.9064736
1608363,1608363,4,h:77014,40.7834345,-73.9662495
2143444,2143444,4,h:77014,33.7877944,-117.8531119
1283589,1283589,4,h:4432,34.0522342,-118.2436849
1147183,1147183,4,h:1033386,47.6062095,-122.3320708
1309930,1309930,4,h:730829,34.0489281,-111.0937311
1157466,1157466,4,h:15889,29.6196787,-95.6349463
1940964,1940964,4,h:779569,33.4222685,-111.8226402
1076677,1076677,3,h:54653,33.3061605,-111.8412502
1425226,1425226,4,h:610108,33.414768,-111.9093095
1856848,1856848,4,h:88575,33.449806,-112.3582136
2018415,2018415,4,h:119455,33.4483771,-112.0740373
1319326,1319326,12,h:64,40.3016375,-74.7361013
1135251,1135251,12,h:47021,38.8799697,-77.1067698
1541149,1541149,4,h:54508,40.7143528,-74.0059731
1068583,1068583,4,h:7491,47.6062095,-122.3320708
1017976,1017976,4,h:7620,46.247847,-63.12021
1307252,1307252,4,h:285671,33.4151843,-111.8314724
1028341,1028341,4,h:131364,33.4483771,-112.0740373
1148130,1148130,12,h:5834,37.6922361,-97.3375448
1339981,1339981,4,h:774098,33.414768,-111.9093095
1352367,1352367,4,h:774098,32.7153292,-117.1572551
1313292,1313292,4,h:242039,33.660297,-117.9992265
1833685,1833685,4,h:495508,37.542979,-77.469092
2143839,2143839,4,h:67574,47.6062095,-122.3320708
1226379,1226379,4,h:119483,33.414768,-111.9093095
1705270,1705270,4,h:11138,38.8951118,-77.0363658
2143508,2143508,4,h:12004,32.7153292,-117.1572551
1028834,1028834,4,h:52851,33.4483771,-112.0740373
1243125,1243125,4,h:228595,35.5280783,-108.7425843
2145752,2145752,4,h:228595,35.5280783,-108.7425843
1365037,1365037,4,h:609177,34.0522342,-118.2436849
1160707,1160707,12,h:7491,39.4014955,-76.6019125
1129151,1129151,4,h:42147,33.414768,-111.9093095
1116963,1116963,4,h:771441,33.4483771,-112.0740373
1526739,1526739,4,h:119503,33.4222685,-111.8226402
1237034,1237034,12,h:2297,34.0522342,-118.2436849
1072653,1072653,4,h:7491,47.6062095,-122.3320708
1031524,1031524,12,h:4084,40.740389,-73.983385
1020621,1020621,4,h:151148,33.4941704,-111.9260519
1014140,1014140,4,h:4432,33.4483771,-112.0740373
1176658,1176658,4,h:119466,33.3061605,-111.8412502
2011711,2011711,4,h:138175,32.802955,-96.769923
1190556,1190556,4,h:80969,37.798577,-122.4246535
2143546,2143546,4,h:54758,40.3042778,-73.9923596
1091563,1091563,4,h:61879,34.095287,-118.1270146
1048130,1048130,4,h:61879,34.0633443,-117.6508876
1190824,1190824,4,h:622432,33.1626193,-96.9375051
1197173,1197173,4,h:4432,33.4222685,-111.8226402
1021337,1021337,12,h:17972,40.8501002,-73.8662464
1197173,1197173,4,h:4432,33.4222685,-111.8226402
1526739,1526739,4,h:54431,33.4222685,-111.8226402
1269099,1269099,4,h:802636,32.2217429,-110.926479
1853281,1853281,4,h:93851,33.4483771,-112.0740373
1576458,1576458,4,h:88444,35.6224561,-117.6708966
1194582,1194582,4,h:57100,32.2217429,-110.926479
1009333,1009333,12,h:112006,28.5383355,-81.3792365
2143422,2143422,4,h:3570,25.790654,-80.1300455
1153030,1153030,4,h:1101246,33.4483771,-112.0740373
1856929,1856929,4,h:62118,33.4483771,-112.0740373
1244809,1244809,12,h:6345,-0.3012262,36.5229641
1162602,1162602,4,h:610107,33.4483771,-112.0740373
1104584,1104584,4,h:3965,33.4222685,-111.8226402
1161842,1161842,4,h:979708,39.0997265,-94.5785667
1608363,1608363,4,h:119503,40.7834345,-73.9662495
1398630,1398630,4,h:609181,33.4483771,-112.0740373
1281401,1281401,4,h:119469,33.4483771,-112.0740373
1462306,1462306,4,h:5222,43.0389025,-87.9064736
1124699,1124699,4,h:1029,35.9606384,-83.9207392
1143597,1143597,4,h:801104,37.798577,-122.4246535
1162243,1162243,4,h:119451,33.4941704,-111.9260519
2147999,2147999,4,h:318749,33.8041667,-118.1580556
1871906,1871906,4,h:135399,42.3726399,-71.1096528
1572389,1572389,4,h:753167,39.7391536,-104.9847034
1283686,1283686,4,h:146036,33.4255104,-111.9400054
1287937,1287937,4,h:613224,42.9633599,-85.6680863
2149285,2149285,4,h:20073,30.267153,-97.7430608
1683288,1683288,4,h:20073,-22.9035393,-43.2095869
2143444,2143444,4,h:119503,33.7877944,-117.8531119
1660045,1660045,4,h:5222,26.1223084,-80.1433786
1127155,1127155,4,h:244579,40.740389,-73.983385
1853281,1853281,4,h:1104621,33.4483771,-112.0740373
2146453,2146453,4,h:2964,40.735657,-74.1723667
1425226,1425226,4,h:146036,33.414768,-111.9093095
1691709,1691709,4,h:3965,33.414768,-111.9093095
1414638,1414638,4,h:130089,31.7587198,-106.4869314
1422675,1422675,4,h:562,41.8781136,-87.6297982
1014129,1014129,4,h:141047,33.4941704,-111.9260519
1048017,1048017,4,h:65037,32.2217429,-110.926479
2045494,2045494,4,h:12949,38.5950532,-90.5462339
2143839,2143839,4,h:59007,47.6062095,-122.3320708
1422675,1422675,4,h:154352,41.8781136,-87.6297982
1127155,1127155,4,h:119481,40.740389,-73.983385
1879953,1879953,4,h:119481,41.8781136,-87.6297982
1100441,1100441,4,h:107670,36.114646,-115.172816
1157471,1157471,4,h:357777,47.6062095,-122.3320708
2147172,2147172,4,h:119481,41.8781136,-87.6297982
1802887,1802887,4,h:633606,41.7658818,-83.6279921
2144345,2144345,4,h:62118,39.7391536,-104.9847034
2145459,2145459,4,h:19844,29.7628844,-95.3830615
1889732,1889732,4,h:146036,33.414768,-111.9093095
2047020,2047020,4,h:108937,33.4483771,-112.0740373
1251107,1251107,4,h:449705,33.3061605,-111.8412502
1218329,1218329,4,h:576933,33.4483771,-112.0740373
1373484,1373484,4,h:169601,33.414768,-111.9093095
1526739,1526739,4,h:169601,33.4222685,-111.8226402
1269099,1269099,4,h:119503,32.2217429,-110.926479
1294897,1294897,4,h:119503,33.4255104,-111.9400054
1373484,1373484,4,h:169601,33.414768,-111.9093095
1030422,1030422,4,h:119448,43.5867164,-116.1956556
1373484,1373484,4,h:169601,33.414768,-111.9093095
1051536,1051536,4,h:176508,44.9799654,-93.2638361
1096924,1096924,4,h:380645,33.4941704,-111.9260519
1226379,1226379,4,h:77014,33.414768,-111.9093095
1346830,1346830,4,h:84329,22.572646,88.363895
1879953,1879953,4,h:205294,41.8781136,-87.6297982
2147999,2147999,4,h:130089,33.8041667,-118.1580556
