USERID,ITEMID,RATING,LATITUDE,LONGITUDE
8497,h:7,1,37.793202,-122.392985
6682,h:362,1,35.636424,-120.542684
17391,h:10444,1,36.321311,-82.36023
5260,h:428,1,39.763166,-77.277102
13788,h:768,1,39.766549,-86.165017
11484,h:451,1,32.970009,-97.405514
11641,h:528,1,42.344213,-71.101938
3250,h:642,1,39.094223,-94.582345
18068,h:1383,1,40.776271,-74.010289
16296,h:86,1,36.113809,-115.162983
5118,h:451,1,30.237936,-96.582012
9053,h:162,1,40.75844,-73.970443
1649,h:2094,1,37.392424,-122.072924
1649,h:3317,1,37.328827,-122.005408
9754,h:1233,1,39.951961,-75.168765
14054,h:10231,1,45.035324,-93.157964
14477,h:1209,1,33.282833,-111.790881
3780,h:15684,1,41.106561,-74.035102
6586,h:7293,1,36.472002,-82.485765
1649,h:3317,1,37.322997,-122.019651
9990,h:8201,1,43.079096,-77.597033
1471,h:890,1,40.636002,-73.991229
13257,h:5072,1,-22.903539,-43.209587
15971,h:3452,1,45.465607,9.231156
14275,h:3450,1,45.484888,9.202782
5956,h:264,1,41.979158,-87.909051
13194,h:97,1,40.734073,-73.989081
1174,h:876,1,41.887357,-87.619889
10226,h:843,1,47.445247,-122.303941
591,h:359,1,49.280804,-123.120698
7208,h:526,1,38.912418,-77.037288
11677,h:5038,1,52.952807,-1.125062
2738,h:4048,1,41.958833,-88.002568
5532,h:28,1,37.691173,-121.773067
16481,h:139,1,40.768094,-73.978286
8663,h:603,1,37.778517,-122.390056
16237,h:6056,1,51.509472,-0.07695
8092,h:7349,1,-7.734944,110.391634
9302,h:1542,1,1.475586,124.837757
8340,h:1269,1,51.505078,-0.090069
15966,h:58,1,34.0792,-118.361
12652,h:2976,1,39.729678,-84.411678
17916,h:42955,1,30.053774,-95.469654
15329,h:162,1,40.758282,-73.979037
3366,h:14,1,37.067688,-121.632513
3527,h:20,1,37.777893,-122.398032
7330,h:1146,1,38.002972,-122.544582
9965,h:2068,1,33.585367,-85.896314
4495,h:257,1,40.742475,-73.980491
13482,h:3194,1,40.438438,-3.690426
4209,h:5072,1,-22.981005,-43.19941
17217,h:672,1,40.013424,-105.277068
11223,h:10781,1,55.750836,-4.229442
16200,h:675,1,39.731029,-104.982067
7804,h:35417,1,53.170889,6.866744
10628,h:260,1,34.265679,-83.934582
11559,h:257,1,40.739198,-73.98193
17576,h:51,1,32.768291,-117.165772
7258,h:10158,1,-3.697048,128.188294
3698,h:12666,1,33.789253,-118.212593
631,h:946,1,49.016578,-123.113481
10710,h:887,1,40.611843,-73.982785
14147,h:2428,1,37.385411,-122.030978
590,h:3894,1,30.285929,-81.54957
10798,h:38429,1,45.822265,1.272757
11311,h:2815,1,40.732033,-74.27207
1279,h:2735,1,-3.778071,103.560362
2784,h:640,1,38.8948,-77.0021
2540,h:18128,1,40.601838,22.956059
2360,h:3122,1,32.868085,-96.748307
2375,h:1847,1,-6.888893,107.595935
3432,h:800,1,47.617957,-122.320871
16264,h:97,1,40.728419,-73.999146
6342,h:6585,1,33.917791,-117.880764
14944,h:43,1,32.936475,-117.235413
4460,h:3975,1,30.401492,-97.715878
13386,h:10786,1,50.815786,4.383236
3448,h:25576,1,40.742811,-74.000322
4073,h:3396,1,44.20582,-69.061609
5423,h:1885,1,28.476438,-81.449185
11103,h:1638,1,42.6858,-70.7669
2116,h:1224,1,40.684631,-73.984275
12914,h:7666,1,48.869033,2.363067
11458,h:12463,1,29.781709,-95.390978
764,h:10633,1,56.125237,47.251723
8864,h:28813,1,-6.922499,107.661598
5702,h:15251,1,34.26509,-118.52657
441,h:5078,1,41.016447,-72.188867
12513,h:2376,1,42.084511,-87.800745
3342,h:17031,1,29.834812,-95.45905
8448,h:17966,1,35.067341,-80.85714
10378,h:156,1,40.7419,-74.0047
12730,h:40185,1,44.103273,4.076614
6093,h:8002,1,40.698959,-111.955639
15283,h:27419,1,-8.561147,116.103316
15348,h:87,1,36.103128,-115.122586
8320,h:147,1,40.7232,-73.9984
341,h:884,1,40.677286,-73.972388
2462,h:264,1,41.977837,-87.903843
6760,h:768,1,40.222972,-85.436109
4390,h:141,1,40.725598,-73.985697
6792,h:4620,1,39.940664,-75.149915
10155,h:158,1,40.736527,-73.99056
14520,h:2705,1,40.7196,-73.9973
9097,h:3545,1,41.181809,-81.412599
4614,h:29,1,37.782799,-122.393918
13331,h:14478,1,47.177857,8.589077
4529,h:156,1,40.742623,-74.007436
523,h:630,1,33.639776,-84.436283
5768,h:698,1,39.720604,-89.643046
16440,h:1152,1,38.62256,-90.19299
2374,h:21384,1,-6.706203,111.34203
5597,h:2139,1,33.790103,-84.425062
256,h:283,1,33.4662,-111.922
14731,h:9528,1,37.381804,-5.998069
2116,h:4900,1,57.706102,11.972238
12167,h:1482,1,37.361216,-121.905432
3943,h:21870,1,40.706267,-73.816817
11960,h:833,1,47.615045,-122.334673
6705,h:388,1,30.268198,-97.75186
13955,h:31634,1,46.949064,7.449911
483,h:7523,1,45.653979,13.786233
10109,h:141,1,40.726472,-73.984625
5746,h:720,1,32.897606,-97.04052
308,h:1885,1,28.472011,-81.468987
802,h:10887,1,41.674586,-88.401652
1958,h:6164,1,36.222573,-115.181934
15005,h:20283,1,44.103324,-69.10911
8289,h:10716,1,52.355438,4.995033
13643,h:88,1,40.727163,-74.006075
642,h:9549,1,55.918267,37.779293
3511,h:3347,1,40.5756,-73.9824
7770,h:9693,1,34.082943,-118.322411
12836,h:1060,1,37.831877,-122.263376
7720,h:6472,1,42.911898,-85.555609
6825,h:20387,1,32.761839,-117.155361
6723,h:2610,1,-8.675106,115.160643
6738,h:264,1,41.975735,-87.904873
11292,h:31817,1,-0.883042,100.349498
10437,h:3417,1,42.334813,-83.049541
94,h:391,1,37.419483,-122.094413
4137,h:3135,1,49.248387,-122.937985
5813,h:3508,1,21.303084,-157.851158
3725,h:7,1,37.789937,-122.389788
5799,h:477,1,40.73173,-73.977857
3250,h:646,1,39.097991,-94.58328
14910,h:14455,1,47.382086,8.529457
12690,h:4627,1,42.048803,-88.038408
13146,h:20607,1,29.55155,-81.222305
2321,h:17442,1,39.947352,-75.139832
9279,h:161,1,40.756847,-73.845849
7251,h:1048,1,40.887125,-74.25818
14773,h:9440,1,40.733308,-73.99013
13788,h:773,1,39.912227,-86.183077
15080,h:165,1,40.757925,-73.986441
7462,h:445,1,40.764328,-73.996015
5080,h:954,1,28.568311,-81.206405
9366,h:6627,1,27.941508,-82.484547
963,h:14,1,36.848919,-119.729866
17385,h:4153,1,36.063698,-95.859375
13585,h:387,1,-6.923701,107.673086
5180,h:9740,1,40.004598,-75.300884
260,h:1839,1,-0.475432,117.147002
17645,h:2598,1,-7.768931,110.413585
14800,h:493,1,40.7374,-74.008
8287,h:33544,1,40.754696,-73.983704
17392,h:2228,1,38.892245,-77.185948
8230,h:5615,1,45.498813,9.196621
11637,h:8008,1,39.017455,-77.208164
12348,h:518,1,39.84993,-104.673786
13665,h:3417,1,42.338753,-83.048487
11960,h:786,1,47.610741,-122.338703
882,h:4502,1,53.758784,-0.268307
120,h:165,1,40.759318,-73.985066
9904,h:154,1,37.447972,-122.166138
15789,h:1269,1,51.515791,-0.176896
16777,h:2442,1,37.794932,-122.263112
1286,h:48,1,37.769453,-122.451275
14511,h:391,1,37.421973,-122.085502
10260,h:38181,1,42.819364,-83.380791
11688,h:525,1,38.8993,-77.0219
4698,h:24199,1,-20.446267,-54.639191
15643,h:628,1,39.87464,-75.238809
8502,h:1609,1,40.714672,-74.013666
293,h:1304,1,41.385103,2.156889
603,h:9142,1,34.15516,-118.255463
15671,h:2361,1,35.323166,-80.770449
12271,h:9505,1,1.493974,103.766053
13248,h:11806,1,41.458222,-81.779349
17268,h:29483,1,44.591621,10.700745
3244,h:581,1,40.667518,-73.057452
16831,h:4620,1,39.933627,-75.150155
12606,h:86,1,36.135552,-115.155073
992,h:6619,1,33.847675,-84.360006
483,h:7523,1,45.654053,13.786583
15760,h:528,1,42.346326,-71.10575
13049,h:451,1,29.78031,-98.737073
17310,h:3439,1,29.426084,-98.497276
204,h:144,1,40.691263,-73.97923
8394,h:1075,1,40.704196,-73.990474
17247,h:250,1,30.409257,-97.752061
17034,h:4970,1,-7.065858,110.423254
13949,h:60,1,37.798086,-122.405383
5983,h:512,1,38.853344,-77.043536
12927,h:4641,1,33.981352,-117.373277
12885,h:8279,1,42.747031,-71.45962
12784,h:87,1,36.038744,-115.132088
16777,h:29,1,37.785644,-122.399638
8382,h:4754,1,40.865536,-73.827365
2576,h:12365,1,43.848627,-87.736959
5622,h:3451,1,45.500087,9.24382
2430,h:21607,1,38.991783,-84.651771
7170,h:235,1,33.488296,-112.019363
15326,h:1623,1,39.961597,-75.140853
2885,h:23516,1,37.556333,-121.952228
9592,h:4192,1,36.81824,-119.894473
14477,h:30126,1,33.299821,-112.0353
3041,h:24162,1,35.219157,-80.812184
6973,h:12709,1,29.564444,-98.325833
5917,h:2224,1,39.084009,-77.149719
4906,h:2330,1,33.764461,-118.195535
8157,h:9640,1,34.269281,-118.694132
9484,h:37433,1,38.943118,-84.544109
12063,h:768,1,41.586247,-87.110467
12342,h:87,1,36.085367,-115.150065
8395,h:36196,1,30.926376,-88.587197
13629,h:1567,1,43.0202,-88.1947
12390,h:8375,1,-6.880084,107.585299
4439,h:2467,1,37.872269,-122.273304
14473,h:2133,1,33.788776,-84.405259
8191,h:2615,1,-6.221615,106.798082
14307,h:531,1,38.904772,-77.019649
9262,h:1375,1,40.842734,-73.880099
9183,h:149,1,40.726857,-73.991735
9889,h:303,1,33.634251,-112.23553
922,h:12085,1,35.222601,-94.274001
12493,h:4890,1,52.529537,13.399646
308,h:5376,1,36.916593,-121.775351
16805,h:42456,1,44.7508,-93.288
10969,h:729,1,34.04527,-118.264972
11531,h:1581,1,42.937068,-87.954834
13535,h:40724,1,45.186843,-93.875288
16994,h:1777,1,40.741161,-74.005467
14794,h:261,1,33.943894,-118.405023
11604,h:5013,1,40.440842,-80.003726
8058,h:32626,1,44.331937,10.832981
15505,h:2584,1,39.712834,-75.67576
6295,h:6011,1,48.121789,11.577121
2020,h:7676,1,44.990144,-93.280451
12191,h:242,1,33.462367,-112.068955
7254,h:10951,1,-6.937702,107.761855
16200,h:667,1,39.7594,-104.985
3672,h:156,1,40.750541,-73.993478
9006,h:9209,1,34.041627,-118.267053
15772,h:32155,1,43.155074,-78.680692
12249,h:954,1,30.184587,-85.81953
11787,h:37,1,32.732509,-117.198715
17802,h:865,1,40.758054,-73.99278
15129,h:954,1,28.687978,-81.369119
9706,h:13609,1,46.077992,-118.311278
18094,h:6226,1,40.695143,-74.111931
503,h:424,1,38.887573,-77.009028
5055,h:445,1,40.762866,-73.987572
9346,h:5046,1,52.499803,-1.851704
12471,h:1382,1,40.747926,-74.031507
4724,h:2950,1,42.562263,-83.183863
15589,h:1074,1,40.689363,-73.992548
3500,h:3450,1,45.482349,9.186196
15387,h:257,1,40.743645,-73.973163
15111,h:445,1,40.761562,-73.994058
2186,h:20,1,37.775561,-122.397555
9450,h:16,1,37.743869,-122.425018
8554,h:870,1,36.053959,-115.175834
15694,h:9693,1,34.074107,-118.337999
15332,h:10693,1,33.89891,-84.491472
12252,h:11,1,37.762161,-122.413927
1154,h:1873,1,44.656392,-84.74309
4531,h:89,1,40.736169,-74.005623
6270,h:6216,1,35.875768,-78.791285
9581,h:7304,1,39.290832,-76.528244
9965,h:21474,1,33.608944,-85.824951
13795,h:165,1,40.759318,-73.985066
13849,h:507,1,34.098472,-118.365001
16788,h:865,1,40.751451,-73.98659
18068,h:165,1,40.756432,-73.987185
4291,h:12430,1,34.012149,-117.859121
2056,h:338,1,34.053797,-118.464847
2741,h:1638,1,42.472057,-71.210176
16810,h:2882,1,43.662483,-79.379313
12606,h:86,1,36.142498,-115.160649
10115,h:7102,1,21.425261,-157.996921
1972,h:4663,1,-6.177494,106.981486
8159,h:7986,1,52.517165,13.40611
6550,h:439,1,40.716631,-74.04857
6546,h:87,1,36.117753,-115.103355
15085,h:11382,1,39.955807,-75.19839
10736,h:20200,1,44.903387,-93.566346
17839,h:1316,1,51.55522,-0.154843
4768,h:156,1,40.74911,-73.988457
1316,h:165,1,40.758408,-73.981826
14904,h:992,1,37.548944,-122.310677
18071,h:14,1,37.366625,-121.926304
9316,h:679,1,39.57214,-104.87419
11065,h:7170,1,45.664533,12.252733
16439,h:21868,1,40.742315,-73.99189
2360,h:3122,1,32.868269,-96.748199
15857,h:6654,1,38.941859,-77.061678
11053,h:1177,1,38.993048,-76.381304
441,h:88,1,40.7246,-73.9988
1284,h:7919,1,33.83663,-84.336463
14818,h:1269,1,51.509983,-0.13443
6919,h:2207,1,44.478173,-73.211675
8113,h:9451,1,34.085993,-117.724809
15354,h:1651,1,40.517602,-74.42306
14317,h:5905,1,40.764433,-111.873946
16632,h:2512,1,39.959228,-75.169272
17535,h:44,1,32.738952,-117.142496
10891,h:1609,1,40.710667,-74.015896
3747,h:6285,1,40.899908,-73.988059
12177,h:156,1,40.744289,-73.995871
5162,h:4030,1,34.112512,-118.336029
12175,h:2758,1,40.951277,17.298129
10076,h:3695,1,60.180557,24.920603
15834,h:6164,1,36.239039,-115.134258
11973,h:17,1,37.776361,-122.426247
16007,h:3588,1,32.774218,-117.147576
10540,h:36,1,37.616356,-122.386183
6573,h:15600,1,32.758906,-96.823026
9741,h:37669,1,46.614841,11.147663
17551,h:3641,1,42.360952,-71.136253
2180,h:2523,1,40.888573,-74.380899
13000,h:15284,1,49.38415,8.687704
774,h:6391,1,48.579717,7.746194
6226,h:16034,1,-6.271138,106.729448
13250,h:40530,1,36.89891,-76.227865
1061,h:4548,1,52.368776,4.88256
472,h:7395,1,42.331502,-82.953741
15219,h:3508,1,21.308909,-157.859979
7652,h:6179,1,40.808621,-74.209498
16642,h:754,1,51.5106,-0.138531
3511,h:2211,1,40.677433,-73.996795
3307,h:896,1,21.296447,-157.829874
6586,h:7293,1,36.55276,-82.570701
13295,h:24257,1,1.093031,104.044213
8689,h:16727,1,35.904968,-78.944739
15545,h:10811,1,41.621237,-72.662414
3109,h:6541,1,43.001305,-85.593313
5696,h:2361,1,34.283386,-78.137043
2186,h:20,1,37.776702,-122.394515
5536,h:2382,1,40.273577,-76.647685
2375,h:9861,1,-6.914744,107.609811
14435,h:892,1,21.278241,-157.827384
2918,h:9450,1,47.576699,-122.172325
15253,h:847,1,40.655237,-73.961024
8987,h:3646,1,-6.262908,107.019436
4516,h:12345,1,37.928594,-122.014675
14923,h:21,1,37.768361,-122.428288
5693,h:720,1,32.896667,-97.037778
726,h:843,1,47.446347,-122.300219
13842,h:1839,1,-0.460402,117.173964
4439,h:592,1,37.894383,-122.06194
17330,h:1802,1,47.376038,8.534074
16384,h:23399,1,39.709471,-104.88847
6214,h:2666,1,40.734085,-73.870919
5614,h:20,1,37.77896,-122.393316
18020,h:43013,1,37.516587,-77.38918
5702,h:8409,1,34.155389,-118.480311
618,h:20,1,37.776643,-122.394868
16062,h:28884,1,40.582984,-74.242057
14099,h:697,1,42.069526,-88.289437
7311,h:12991,1,47.486297,19.061927
14287,h:2158,1,38.580872,-90.409242
10897,h:38810,1,-4.539549,120.328617
12989,h:40375,1,34.832967,-89.176321
17499,h:405,1,37.7335,-122.434144
16393,h:14,1,34.422659,-118.595989
14487,h:10286,1,35.106967,-106.570953
726,h:10305,1,45.487449,-122.891534
2095,h:3450,1,45.493249,9.190664
6688,h:88,1,40.724285,-74.003139
12145,h:11895,1,32.138579,-80.812658
15511,h:5964,1,39.109416,-84.511197
11451,h:7699,1,44.879593,-93.325682
6846,h:164,1,40.722663,-73.995071
7992,h:16605,1,40.749801,-73.989896
11978,h:560,1,38.907915,-77.024327
2599,h:2360,1,34.679896,-82.846874
16243,h:142,1,40.717827,-73.990399
8837,h:12681,1,33.761245,-118.149112
16233,h:954,1,26.487043,-81.788563
6957,h:2554,1,-30.085211,-51.246457
4223,h:34,1,37.780382,-122.41883
4248,h:7363,1,38.607657,-90.508102
14145,h:11348,1,42.140115,-71.145639
6734,h:11026,1,34.0195,-118.791
16642,h:754,1,51.5106,-0.138531
17057,h:3685,1,40.688297,-73.856764
13397,h:2485,1,37.554658,-122.270714
16181,h:876,1,41.880749,-87.628242
11349,h:3507,1,21.332314,-157.870236
299,h:2360,1,34.974292,-82.009471
456,h:7185,1,40.21784,-75.139781
1102,h:12883,1,42.3471,-71.0856
13643,h:6203,1,40.219479,-74.873517
6415,h:513,1,38.9103,-77.065
10763,h:4444,1,43.07588,-89.403481
6008,h:2151,1,33.762258,-84.386314
5455,h:5352,1,27.767901,-82.653032
8137,h:4713,1,33.395253,-111.855524
4561,h:358,1,37.784478,-122.403671
13422,h:11423,1,-23.668969,-46.577396
6668,h:32372,1,44.647114,-63.674087
1685,h:16083,1,30.08389,-97.823907
6211,h:1551,1,45.91882,-89.171708
4426,h:6924,1,28.417022,-81.581216
9279,h:4777,1,40.751321,-73.820872
16737,h:4544,1,52.349049,4.920683
7550,h:34368,1,37.964179,-87.441969
12068,h:26726,1,35.986562,-114.930082
1316,h:165,1,40.758408,-73.981826
1650,h:10518,1,42.384588,-87.954036
11411,h:159,1,40.731793,-73.957907
8895,h:1706,1,41.947349,-87.66373
13355,h:9787,1,-27.572255,-48.431287
14295,h:616,1,37.405599,-121.976609
14528,h:2164,1,40.089177,-75.387795
16737,h:4539,1,52.357119,4.879434
10090,h:6966,1,40.742754,-96.680503
2250,h:2523,1,40.86276,-74.384682
16777,h:810,1,37.778844,-122.43713
10358,h:257,1,40.739806,-73.980895
17793,h:10038,1,40.8727,-73.9184
3769,h:874,1,40.694522,-74.173717
17032,h:13594,1,45.51077,9.25253
2086,h:3547,1,41.499422,-81.689506
12924,h:260,1,33.77428,-84.256697
14232,h:6179,1,40.803326,-74.219815
14572,h:181,1,40.966458,-72.17657
5967,h:2984,1,26.420663,-81.774387
12746,h:12116,1,45.526814,9.271795
7770,h:9693,1,34.0732,-118.323959
14762,h:692,1,40.771539,-73.865633
14588,h:2026,1,38.863834,-77.060903
13240,h:4662,1,-6.2017,106.851046
4337,h:5363,1,28.487307,-81.42884
16494,h:1777,1,40.741161,-74.005467
1316,h:165,1,40.758408,-73.981826
3294,h:9677,1,33.773742,-84.360283
15073,h:843,1,47.43551,-122.29451
1193,h:141,1,40.726169,-73.985646
9770,h:24077,1,41.575185,-88.167964
4085,h:10181,1,41.502953,-81.613955
2747,h:3033,1,42.729413,-84.472244
1307,h:2219,1,34.084949,-118.375535
3008,h:150,1,40.744734,-73.989933
3320,h:2102,1,41.904931,-87.63376
12273,h:39856,1,-6.753494,108.555541
8675,h:14768,1,40.759164,-73.981365
4079,h:5149,1,34.541464,-112.469337
12579,h:10038,1,40.87264,-73.91169
2741,h:1638,1,42.472057,-71.210176
14268,h:3596,1,40.463491,-3.616701
10785,h:388,1,30.264957,-97.738927
9682,h:3448,1,45.463637,9.189613
12900,h:388,1,30.268871,-97.74446
1974,h:260,1,33.906824,-84.192158
10333,h:14480,1,51.51116,-0.225091
13144,h:3413,1,43.779109,11.244688
7211,h:199,1,33.681781,-117.886219
13981,h:179,1,40.714309,-73.965406
9342,h:17450,1,50.724498,-3.533389
6150,h:2360,1,34.824128,-82.292678
845,h:11289,1,56.020252,12.738198
6015,h:15805,1,30.568296,-98.275819
3782,h:3248,1,26.029478,-80.354982
10074,h:1209,1,33.335149,-111.858738
3294,h:7918,1,33.760605,-84.303299
5658,h:4539,1,52.390133,4.878621
15792,h:2595,1,-6.188653,106.825185
16336,h:35912,1,35.360878,-119.025639
11916,h:1727,1,40.836928,-73.9105
7077,h:11863,1,39.7268,-104.985
14414,h:7336,1,29.657377,-82.412076
4902,h:10337,1,41.659016,-87.540213
15219,h:892,1,21.274618,-157.824147
236,h:1269,1,51.529066,-0.126481
15454,h:160,1,40.716214,-73.850135
12851,h:14442,1,-6.228585,106.689592
7874,h:7253,1,41.874533,-87.656632
11047,h:3606,1,51.48343,-0.147357
13248,h:40523,1,41.023837,-80.614014
611,h:2958,1,42.531295,-83.110585
13312,h:264,1,41.899957,-87.661518
14818,h:41442,1,51.51046,-3.161951
2081,h:4883,1,34.416199,-119.695183
11247,h:874,1,40.695119,-74.177971
5270,h:1599,1,40.807686,-73.964203
8936,h:1034,1,40.814037,-74.074717
12628,h:3063,1,29.575702,-98.545281
2855,h:833,1,47.613303,-122.345022
1880,h:134,1,37.787174,-122.410325
4324,h:972,1,42.947311,-78.878418
4272,h:9507,1,41.916311,12.482305
8159,h:1856,1,52.51069,13.43271
8113,h:9130,1,34.118962,-117.769216
3088,h:6924,1,28.370381,-81.557796
1087,h:13363,1,32.58489,-117.063044
422,h:6844,1,44.069388,10.07786
11070,h:38250,1,30.475985,-84.297413
902,h:1,1,37.783294,-122.402796
12928,h:1631,1,40.496022,-74.446736
10891,h:954,1,26.065847,-80.149248
11269,h:39127,1,34.236855,-118.536097
11550,h:260,1,33.869719,-84.293992
14588,h:566,1,38.920175,-77.041858
3105,h:24433,1,33.645723,-86.63679
15715,h:1269,1,51.513724,-0.127029
7017,h:34305,1,39.038336,-121.068985
13313,h:6450,1,42.229409,-83.630714
4224,h:1960,1,39.955675,-75.182018
11542,h:5978,1,41.461059,-81.900128
369,h:3852,1,36.13443,-115.031383
658,h:388,1,30.26602,-97.740647
8883,h:12587,1,33.819713,-84.361625
5279,h:846,1,40.716201,-73.946555
3494,h:8402,1,51.250738,-0.59356
5239,h:9677,1,33.775661,-84.355462
9276,h:19071,1,47.931246,-122.256106
13664,h:217,1,33.037369,-112.048907
5489,h:1346,1,3.063568,101.692629
8149,h:630,1,33.640633,-84.440639
7661,h:1945,1,41.31156,-72.926879
4935,h:30113,1,40.791417,-91.116567
7409,h:249,1,40.728876,-73.980633
9481,h:194,1,33.204819,-117.307192
11340,h:1,1,37.778966,-122.409508
15046,h:151,1,40.684644,-73.949029
3142,h:1945,1,41.306299,-72.930293
7262,h:264,1,41.894536,-87.622778
8130,h:35848,1,45.579791,-93.229133
13643,h:13909,1,40.18729,-74.864968
9699,h:19,1,37.793693,-122.396082
18080,h:150,1,40.752483,-73.979904
17876,h:371,1,36.142987,-86.773113
7394,h:3415,1,44.503053,11.335108
12667,h:2742,1,-6.242331,106.854496
2177,h:11,1,37.75723,-122.41895
5895,h:29847,1,51.668363,-0.601416
1728,h:158,1,40.735844,-73.990452
3704,h:1177,1,39.644693,-75.797267
4180,h:10480,1,42.351988,-71.124467
1052,h:9334,1,21.350931,-157.894921
10972,h:150,1,40.741258,-73.988414
16113,h:25189,1,41.184565,-8.685079
16169,h:445,1,40.765016,-73.9799
10171,h:58,1,34.072746,-118.239584
17359,h:91,1,40.740502,-73.991673
3586,h:1236,1,40.785871,-73.978286
691,h:7986,1,52.523804,13.402544
9498,h:2210,1,32.785038,-96.782749
7921,h:2126,1,43.15587,-77.601177
6986,h:264,1,41.91595,-87.686862
564,h:846,1,40.704099,-73.934169
7369,h:31478,1,45.180981,-93.552035
8954,h:7103,1,21.497084,-158.029813
10232,h:57,1,34.010589,-118.493606
14773,h:249,1,40.725056,-73.978511
10719,h:150,1,40.753141,-73.982899
16411,h:1220,1,34.05183,-118.412577
5135,h:5314,1,39.474745,-106.051528
5362,h:905,1,21.279396,-157.702507
3008,h:156,1,40.74504,-74.007339
11744,h:1957,1,40.841099,-73.309926
404,h:2881,1,35.973274,-115.184445
16497,h:250,1,30.258961,-97.748486
18084,h:5531,1,51.321066,6.742933
8072,h:2306,1,34.027526,-118.413334
4342,h:4663,1,-6.704476,107.032561
15678,h:9687,1,45.44713,9.163412
10285,h:38198,1,27.318231,-82.529773
8569,h:22415,1,43.031953,-78.860894
13384,h:149,1,40.727666,-73.994834
17370,h:158,1,40.73757,-73.992009
15910,h:13289,1,40.724023,-73.566165
7470,h:20341,1,35.212497,-80.827708
4209,h:9787,1,-27.74386,-48.50854
15800,h:15345,1,-7.448633,112.685761
1875,h:7007,1,45.564713,10.234987
16945,h:15032,1,37.782498,-122.406589
8706,h:2976,1,41.413187,-81.339229
1308,h:528,1,42.339926,-71.089547
4946,h:8307,1,34.043546,-118.314686
10510,h:449,1,40.611047,-111.986106
17680,h:3882,1,40.786878,-111.982441
64,h:156,1,40.748026,-74.003619
2631,h:4919,1,34.158217,-118.169516
15174,h:141,1,40.729979,-73.983501
17107,h:156,1,40.740525,-73.998249
16011,h:4680,1,59.33534,18.062189
16847,h:4658,1,-6.30558,106.685593
4545,h:2293,1,38.993914,-77.031401
586,h:8807,1,42.213592,-85.595943
16488,h:17031,1,29.817286,-95.444312
2608,h:2067,1,31.344987,-89.3314
9439,h:6487,1,42.288707,-83.735583
12401,h:51,1,32.768605,-117.164939
1710,h:939,1,49.263,-123.105204
7854,h:20,1,37.775937,-122.394017
5011,h:140,1,40.689873,-73.980507
10239,h:14,1,34.058265,-118.653668
15565,h:29465,1,36.504974,-119.554214
