[INFO ] 2018-05-22 11:37:57,758 -- WorkingPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[INFO ] 2018-05-22 11:37:57,770 -- Your original rating data path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/reduzido.csv
[INFO ] 2018-05-22 11:37:57,771 -- Current working path: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/
[WARN ] 2018-05-22 11:37:57,775 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2018-05-22 11:37:58,066 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,090 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,093 -- DataPath: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2018-05-22 11:37:58,619 -- Rating data set has been successfully loaded.
[INFO ] 2018-05-22 11:37:58,628 -- 
/***************************************************************************************************
 *
 * Dataset: /Users/igorsantana/Projects/v2-tcc-pesquisa/datasets/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 548
 * Item amount: 549
 * Rate amount: 607
 * Context dimensions: 2 (latitude, longitude)
 * Context conditions: 1096 (latitude: 548, longitude: 548)
 * Context situations: 547
 * Data density: 0.00000067185363493266%
 * Scale distribution: [2.0 x 61, 4.0 x 194, 1.0 x 33, 5.0 x 180, 3.0 x 139]
 * Average value of all ratings: 3.703460
 * Standard deviation of all ratings: 1.152765
 * Mode of all rating values: 4.000000
 * Median of all rating values: 4.000000
 *
 ***************************************************************************************************/
[INFO ] 2018-05-22 11:37:58,631 -- With Setup: cv -k 10 -p on --rand-seed 1 --test-view all
[DEBUG] 2018-05-22 11:37:58,640 -- Fold [1]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,647 -- Fold [2]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,662 -- Fold [3]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,679 -- Fold [4]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,699 -- Fold [5]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,728 -- Fold [6]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,756 -- Fold [7]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:37:58,840 -- Fold [8]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,847 -- Fold [9]: training amount: 546, test amount: 61
[DEBUG] 2018-05-22 11:37:58,850 -- Fold [10]: training amount: 547, test amount: 60
[DEBUG] 2018-05-22 11:38:04,157 -- BPR fold [9] iter 16: loss = 5846.0664, delta_loss = 639.7447, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,156 -- BPR fold [3] iter 16: loss = 5916.886, delta_loss = 680.996, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,173 -- BPR fold [2] iter 16: loss = 5923.8896, delta_loss = 649.2925, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,186 -- BPR fold [1] iter 16: loss = 5919.3843, delta_loss = 742.8924, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,200 -- BPR fold [7] iter 16: loss = 5920.1606, delta_loss = 703.02374, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,203 -- BPR fold [4] iter 16: loss = 6012.735, delta_loss = 752.3978, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,234 -- BPR fold [5] iter 16: loss = 5879.915, delta_loss = 751.449, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,329 -- BPR fold [10] iter 16: loss = 5854.4116, delta_loss = 750.0397, learn_rate = 0.0039598634
[DEBUG] 2018-05-22 11:38:04,333 -- BPR fold [8] iter 17: loss = 5356.1274, delta_loss = 620.3168, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,348 -- BPR fold [6] iter 17: loss = 5333.2847, delta_loss = 601.75433, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,359 -- BPR fold [3] iter 17: loss = 5281.0366, delta_loss = 635.8493, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,375 -- BPR fold [9] iter 17: loss = 5212.8936, delta_loss = 633.17267, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,387 -- BPR fold [1] iter 17: loss = 5321.5474, delta_loss = 597.8369, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,404 -- BPR fold [2] iter 17: loss = 5301.9214, delta_loss = 621.96857, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,406 -- BPR fold [7] iter 17: loss = 5291.76, delta_loss = 628.4007, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,428 -- BPR fold [4] iter 17: loss = 5347.2886, delta_loss = 665.4466, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,444 -- BPR fold [5] iter 17: loss = 5249.3354, delta_loss = 630.57935, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,504 -- BPR fold [8] iter 18: loss = 4850.8345, delta_loss = 505.29343, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,522 -- BPR fold [10] iter 17: loss = 5304.709, delta_loss = 549.70276, learn_rate = 0.0041578566
[DEBUG] 2018-05-22 11:38:04,536 -- BPR fold [3] iter 18: loss = 4744.7666, delta_loss = 536.27, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,567 -- BPR fold [9] iter 18: loss = 4687.5547, delta_loss = 525.3388, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,577 -- BPR fold [1] iter 18: loss = 4771.5605, delta_loss = 549.9866, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,579 -- BPR fold [6] iter 18: loss = 4760.0864, delta_loss = 573.19836, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,597 -- BPR fold [2] iter 18: loss = 4738.424, delta_loss = 563.49725, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,609 -- BPR fold [7] iter 18: loss = 4766.9165, delta_loss = 524.84344, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,624 -- BPR fold [4] iter 18: loss = 4780.473, delta_loss = 566.81506, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,640 -- BPR fold [5] iter 18: loss = 4739.485, delta_loss = 509.85065, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,715 -- BPR fold [8] iter 19: loss = 4317.065, delta_loss = 533.7693, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,732 -- BPR fold [10] iter 18: loss = 4717.9272, delta_loss = 586.78186, learn_rate = 0.004365749
[DEBUG] 2018-05-22 11:38:04,757 -- BPR fold [3] iter 19: loss = 4311.1553, delta_loss = 433.61145, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,769 -- BPR fold [9] iter 19: loss = 4197.4824, delta_loss = 490.07233, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,779 -- BPR fold [6] iter 19: loss = 4281.936, delta_loss = 478.15045, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,787 -- BPR fold [1] iter 19: loss = 4307.621, delta_loss = 463.9396, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,812 -- BPR fold [2] iter 19: loss = 4297.304, delta_loss = 441.11966, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,844 -- BPR fold [4] iter 19: loss = 4336.947, delta_loss = 443.52673, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,845 -- BPR fold [5] iter 19: loss = 4244.497, delta_loss = 494.98785, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,846 -- BPR fold [7] iter 19: loss = 4320.309, delta_loss = 446.6077, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,940 -- BPR fold [8] iter 20: loss = 3914.3428, delta_loss = 402.7221, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:04,963 -- BPR fold [6] iter 20: loss = 3880.381, delta_loss = 401.5549, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:04,973 -- BPR fold [10] iter 19: loss = 4246.822, delta_loss = 471.105, learn_rate = 0.004584037
[DEBUG] 2018-05-22 11:38:04,987 -- BPR fold [3] iter 20: loss = 3887.9426, delta_loss = 423.2125, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:04,994 -- BPR fold [9] iter 20: loss = 3867.2363, delta_loss = 330.24634, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:05,001 -- BPR fold [1] iter 20: loss = 3904.0916, delta_loss = 403.5296, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:05,016 -- BPR fold [2] iter 20: loss = 3852.0771, delta_loss = 445.22717, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:05,033 -- BPR fold [7] iter 20: loss = 3899.809, delta_loss = 420.49976, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:05,053 -- BPR fold [5] iter 20: loss = 3865.9077, delta_loss = 378.58942, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:05,065 -- BPR fold [4] iter 20: loss = 3911.6675, delta_loss = 425.27893, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:05,169 -- BPR fold [8] iter 21: loss = 3548.747, delta_loss = 365.59573, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,199 -- BPR fold [6] iter 21: loss = 3561.068, delta_loss = 319.31308, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,202 -- BPR fold [10] iter 20: loss = 3879.2131, delta_loss = 367.60895, learn_rate = 0.0048132385
[DEBUG] 2018-05-22 11:38:05,236 -- BPR fold [3] iter 21: loss = 3510.0205, delta_loss = 377.92215, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,254 -- BPR fold [9] iter 21: loss = 3457.1572, delta_loss = 410.0789, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,269 -- BPR fold [2] iter 21: loss = 3502.5256, delta_loss = 349.55148, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,292 -- BPR fold [1] iter 21: loss = 3499.175, delta_loss = 404.9164, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,337 -- BPR fold [4] iter 21: loss = 3549.6787, delta_loss = 361.9888, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,338 -- BPR fold [7] iter 21: loss = 3518.4946, delta_loss = 381.31448, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,360 -- BPR fold [5] iter 21: loss = 3509.8098, delta_loss = 356.09787, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,441 -- BPR fold [8] iter 22: loss = 3224.5427, delta_loss = 324.20428, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,503 -- BPR fold [10] iter 21: loss = 3518.0308, delta_loss = 361.18243, learn_rate = 0.0050539006
[DEBUG] 2018-05-22 11:38:05,530 -- BPR fold [1] iter 22: loss = 3255.0667, delta_loss = 244.1084, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,564 -- BPR fold [6] iter 22: loss = 3193.1116, delta_loss = 367.95657, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,586 -- BPR fold [9] iter 22: loss = 3149.0303, delta_loss = 308.12717, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,596 -- BPR fold [3] iter 22: loss = 3222.9956, delta_loss = 287.0251, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,611 -- BPR fold [2] iter 22: loss = 3197.4307, delta_loss = 305.09497, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,658 -- BPR fold [5] iter 22: loss = 3202.9712, delta_loss = 306.83856, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,678 -- BPR fold [7] iter 22: loss = 3207.6584, delta_loss = 310.8362, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,681 -- BPR fold [4] iter 22: loss = 3240.1956, delta_loss = 309.48322, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,796 -- BPR fold [8] iter 23: loss = 2977.2253, delta_loss = 247.31757, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,852 -- BPR fold [10] iter 22: loss = 3214.053, delta_loss = 303.9776, learn_rate = 0.0053065955
[DEBUG] 2018-05-22 11:38:05,869 -- BPR fold [9] iter 23: loss = 2889.7837, delta_loss = 259.24655, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,873 -- BPR fold [6] iter 23: loss = 2949.5112, delta_loss = 243.60019, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,874 -- BPR fold [1] iter 23: loss = 2930.0674, delta_loss = 324.99936, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,889 -- BPR fold [2] iter 23: loss = 2939.5781, delta_loss = 257.8525, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,906 -- BPR fold [3] iter 23: loss = 2919.804, delta_loss = 303.19156, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,927 -- BPR fold [4] iter 23: loss = 2926.9583, delta_loss = 313.23737, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,930 -- BPR fold [5] iter 23: loss = 2903.2068, delta_loss = 299.7645, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:05,970 -- BPR fold [7] iter 23: loss = 2921.8264, delta_loss = 285.83212, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:06,063 -- BPR fold [8] iter 24: loss = 2701.0796, delta_loss = 276.14563, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,086 -- BPR fold [10] iter 23: loss = 2941.9597, delta_loss = 272.09323, learn_rate = 0.0055719255
[DEBUG] 2018-05-22 11:38:06,102 -- BPR fold [9] iter 24: loss = 2674.5325, delta_loss = 215.25113, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,114 -- BPR fold [3] iter 24: loss = 2655.7, delta_loss = 264.10388, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,115 -- BPR fold [1] iter 24: loss = 2657.976, delta_loss = 272.09137, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,120 -- BPR fold [2] iter 24: loss = 2683.3105, delta_loss = 256.2677, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,127 -- BPR fold [6] iter 24: loss = 2697.3577, delta_loss = 252.1538, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,133 -- BPR fold [5] iter 24: loss = 2665.9631, delta_loss = 237.24376, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,165 -- BPR fold [4] iter 24: loss = 2712.208, delta_loss = 214.7503, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,210 -- BPR fold [7] iter 24: loss = 2685.0815, delta_loss = 236.74484, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,295 -- BPR fold [8] iter 25: loss = 2458.6765, delta_loss = 242.40305, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,302 -- BPR fold [10] iter 24: loss = 2670.7888, delta_loss = 271.17105, learn_rate = 0.005850522
[DEBUG] 2018-05-22 11:38:06,308 -- BPR fold [1] iter 25: loss = 2475.2168, delta_loss = 182.75922, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,324 -- BPR fold [9] iter 25: loss = 2453.0579, delta_loss = 221.47467, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,327 -- BPR fold [3] iter 25: loss = 2479.5818, delta_loss = 176.1184, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,368 -- BPR fold [2] iter 25: loss = 2459.9038, delta_loss = 223.4067, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,379 -- BPR fold [6] iter 25: loss = 2432.309, delta_loss = 265.0485, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,389 -- BPR fold [4] iter 25: loss = 2505.528, delta_loss = 206.6799, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,398 -- BPR fold [5] iter 25: loss = 2452.7722, delta_loss = 213.19077, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,447 -- BPR fold [7] iter 25: loss = 2469.539, delta_loss = 215.54231, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,541 -- BPR fold [8] iter 26: loss = 2312.4414, delta_loss = 146.23528, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,622 -- BPR fold [10] iter 25: loss = 2501.5952, delta_loss = 169.19345, learn_rate = 0.006143048
[DEBUG] 2018-05-22 11:38:06,629 -- BPR fold [2] iter 26: loss = 2269.0796, delta_loss = 190.82433, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,635 -- BPR fold [1] iter 26: loss = 2258.1602, delta_loss = 217.05676, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,625 -- BPR fold [3] iter 26: loss = 2257.378, delta_loss = 222.20364, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,627 -- BPR fold [9] iter 26: loss = 2256.1191, delta_loss = 196.93872, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,689 -- BPR fold [6] iter 26: loss = 2265.2744, delta_loss = 167.0347, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,711 -- BPR fold [7] iter 26: loss = 2265.883, delta_loss = 203.65613, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,718 -- BPR fold [4] iter 26: loss = 2297.6965, delta_loss = 207.83139, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,719 -- BPR fold [5] iter 26: loss = 2239.5103, delta_loss = 213.26208, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,781 -- BPR fold [8] iter 27: loss = 2128.3503, delta_loss = 184.09106, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,812 -- BPR fold [10] iter 26: loss = 2311.8318, delta_loss = 189.76344, learn_rate = 0.0064502
[DEBUG] 2018-05-22 11:38:06,821 -- BPR fold [1] iter 27: loss = 2103.1035, delta_loss = 155.05653, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,832 -- BPR fold [2] iter 27: loss = 2108.898, delta_loss = 160.18147, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,865 -- BPR fold [9] iter 27: loss = 2096.2876, delta_loss = 159.83159, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,871 -- BPR fold [3] iter 27: loss = 2083.0173, delta_loss = 174.36073, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,909 -- BPR fold [4] iter 27: loss = 2134.0864, delta_loss = 163.61008, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,915 -- BPR fold [6] iter 27: loss = 2100.585, delta_loss = 164.6895, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,921 -- BPR fold [7] iter 27: loss = 2109.4395, delta_loss = 156.44347, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,926 -- BPR fold [5] iter 27: loss = 2098.7957, delta_loss = 140.71454, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:06,999 -- BPR fold [8] iter 28: loss = 1959.3193, delta_loss = 169.03096, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,041 -- BPR fold [10] iter 27: loss = 2134.4744, delta_loss = 177.35753, learn_rate = 0.00677271
[DEBUG] 2018-05-22 11:38:07,052 -- BPR fold [9] iter 28: loss = 1956.8857, delta_loss = 139.4018, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,054 -- BPR fold [2] iter 28: loss = 1939.3165, delta_loss = 169.58157, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,078 -- BPR fold [3] iter 28: loss = 1951.2915, delta_loss = 131.72583, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,078 -- BPR fold [1] iter 28: loss = 1950.8567, delta_loss = 152.24681, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,098 -- BPR fold [6] iter 28: loss = 1946.0623, delta_loss = 154.52261, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,120 -- BPR fold [5] iter 28: loss = 1950.6605, delta_loss = 148.1351, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,129 -- BPR fold [7] iter 28: loss = 1944.9135, delta_loss = 164.52615, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,137 -- BPR fold [4] iter 28: loss = 1976.4331, delta_loss = 157.65343, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,220 -- BPR fold [8] iter 29: loss = 1817.6492, delta_loss = 141.67012, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,255 -- BPR fold [9] iter 29: loss = 1799.5217, delta_loss = 157.36392, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,269 -- BPR fold [2] iter 29: loss = 1828.4565, delta_loss = 110.85989, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,271 -- BPR fold [3] iter 29: loss = 1814.782, delta_loss = 136.50949, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,276 -- BPR fold [1] iter 29: loss = 1820.2928, delta_loss = 130.56384, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,288 -- BPR fold [10] iter 28: loss = 1930.4111, delta_loss = 204.06322, learn_rate = 0.007111346
[DEBUG] 2018-05-22 11:38:07,296 -- BPR fold [6] iter 29: loss = 1821.8934, delta_loss = 124.168785, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,321 -- BPR fold [7] iter 29: loss = 1823.2482, delta_loss = 121.66522, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,334 -- BPR fold [5] iter 29: loss = 1813.6998, delta_loss = 136.96071, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,346 -- BPR fold [4] iter 29: loss = 1809.5173, delta_loss = 166.91574, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,421 -- BPR fold [8] iter 30: loss = 1694.4802, delta_loss = 123.16897, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,447 -- BPR fold [9] iter 30: loss = 1644.8188, delta_loss = 154.70296, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,480 -- BPR fold [2] iter 30: loss = 1701.0671, delta_loss = 127.389465, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,485 -- BPR fold [10] iter 29: loss = 1832.3955, delta_loss = 98.01553, learn_rate = 0.007466913
[DEBUG] 2018-05-22 11:38:07,494 -- BPR fold [3] iter 30: loss = 1670.2761, delta_loss = 144.50586, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,500 -- BPR fold [5] iter 30: loss = 1679.7479, delta_loss = 133.95183, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,509 -- BPR fold [1] iter 30: loss = 1697.7432, delta_loss = 122.54975, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,576 -- BPR fold [6] iter 30: loss = 1698.7094, delta_loss = 123.184105, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,586 -- BPR fold [7] iter 30: loss = 1652.393, delta_loss = 170.85527, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,618 -- BPR fold [4] iter 30: loss = 1705.754, delta_loss = 103.76332, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,656 -- BPR fold [8] iter 31: loss = 1595.0919, delta_loss = 99.388245, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,701 -- BPR fold [2] iter 31: loss = 1567.0242, delta_loss = 134.04292, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,712 -- BPR fold [9] iter 31: loss = 1563.2502, delta_loss = 81.568634, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,719 -- BPR fold [10] iter 30: loss = 1696.7107, delta_loss = 135.68483, learn_rate = 0.007840259
[DEBUG] 2018-05-22 11:38:07,728 -- BPR fold [1] iter 31: loss = 1584.8279, delta_loss = 112.91526, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,730 -- BPR fold [5] iter 31: loss = 1584.7135, delta_loss = 95.03447, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,736 -- BPR fold [3] iter 31: loss = 1565.6836, delta_loss = 104.592476, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,738 -- BPR fold [6] iter 31: loss = 1568.0195, delta_loss = 130.68983, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,802 -- BPR fold [7] iter 31: loss = 1580.3926, delta_loss = 72.00037, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,829 -- BPR fold [4] iter 31: loss = 1594.5901, delta_loss = 111.164024, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,847 -- BPR fold [8] iter 32: loss = 1495.0376, delta_loss = 100.054375, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:07,915 -- BPR fold [10] iter 31: loss = 1575.5796, delta_loss = 121.13108, learn_rate = 0.008232271
[DEBUG] 2018-05-22 11:38:07,927 -- BPR fold [2] iter 32: loss = 1473.3015, delta_loss = 93.72271, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:07,945 -- BPR fold [9] iter 32: loss = 1455.0612, delta_loss = 108.18898, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:07,953 -- BPR fold [1] iter 32: loss = 1476.9816, delta_loss = 107.84628, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:08,020 -- BPR fold [3] iter 32: loss = 1467.4194, delta_loss = 98.26415, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:08,032 -- BPR fold [5] iter 32: loss = 1473.214, delta_loss = 111.49951, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:08,035 -- BPR fold [6] iter 32: loss = 1482.3346, delta_loss = 85.68497, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:08,054 -- BPR fold [7] iter 32: loss = 1461.4581, delta_loss = 118.9344, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:08,130 -- BPR fold [4] iter 32: loss = 1491.6598, delta_loss = 102.93022, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:08,147 -- BPR fold [8] iter 33: loss = 1395.0228, delta_loss = 100.014786, learn_rate = 0.009076079
[DEBUG] 2018-05-22 11:38:08,223 -- BPR fold [10] iter 32: loss = 1490.7695, delta_loss = 84.81006, learn_rate = 0.008643885
[DEBUG] 2018-05-22 11:38:08,229 -- BPR fold [2] iter 33: loss = 1399.0986, delta_loss = 74.2029, learn_rate = 0.009076079
[DEBUG] 2018-05-22 11:38:08,268 -- BPR fold [9] iter 33: loss = 1384.5293, delta_loss = 70.531944, learn_rate = 0.009076079
[DEBUG] 2018-05-22 11:38:08,274 -- BPR fold [1] iter 33: loss = 1376.7635, delta_loss = 100.21804, learn_rate = 0.009076079
